row_number,invoice_id,branch,customer_id,gender,age,customer_type,credit_score,has_creditcard,is_active_member,product_category,number_of_products,tax_amount,price,total_amount,ratings,customer_churn
7388,274-05-5470,A,15757829,Female,40,Member,609,1,0,Food and beverages,4,14.694,73.47,308.574,6.0,0
7389,291-21-5991,B,15627630,Female,41,Member,599,1,0,Health and beauty,5,15.3225,61.29,321.7725,7.0,0
7390,578-80-7669,B,15605425,Female,44,Normal,545,1,0,Sports and travel,1,3.7485,74.97,78.7185,5.6,0
7391,480-63-2856,C,15753161,Female,36,Normal,768,1,0,Food and beverages,8,7.7,19.25,161.7,6.6,0
7392,687-47-8271,A,15732884,Male,29,Normal,676,0,0,Fashion accessories,10,49.49,98.98,1039.29,8.7,0
7393,420-11-4919,C,15769169,Male,41,Member,645,0,1,Food and beverages,5,17.8475,71.39,374.7975,5.5,0
7394,851-28-6367,A,15621075,Female,45,Member,778,1,0,Sports and travel,10,7.75,15.5,162.75,8.0,0
7395,420-04-7590,B,15755868,Male,35,Normal,562,0,0,Home and lifestyle,3,14.955,99.7,314.055,4.7,0
7396,102-77-2261,C,15700714,Male,29,Member,747,1,1,Health and beauty,7,22.8585,65.31,480.0285,4.2,0
7397,142-63-6033,B,15813590,Male,42,Normal,610,1,0,Home and lifestyle,5,23.09,92.36,484.89,4.9,1
7398,200-40-6154,B,15739850,Male,45,Member,645,0,1,Home and lifestyle,6,19.773,65.91,415.233,5.7,0
7399,460-35-4390,A,15605950,Male,23,Normal,530,1,1,Home and lifestyle,3,4.602,30.68,96.642,9.1,0
7400,149-61-1929,A,15726960,Female,36,Normal,741,1,1,Sports and travel,10,32.095,64.19,673.995,6.7,0
7401,787-56-0757,C,15660679,Female,38,Member,653,1,0,Food and beverages,4,16.072,80.36,337.512,8.3,0
7402,286-01-5402,A,15727059,Female,40,Normal,476,0,0,Sports and travel,7,14.0805,40.23,295.6905,9.6,0
7403,531-80-1784,A,15735203,Female,32,Normal,654,1,1,Electronic accessories,7,9.107,26.02,191.247,5.1,0
7404,355-34-6244,B,15645942,Male,40,Normal,689,1,1,Food and beverages,2,7.239,72.39,152.019,8.1,0
7405,349-97-8902,B,15586585,Female,51,Member,698,1,0,Food and beverages,2,5.789,57.89,121.569,8.9,0
7406,551-21-3069,C,15746410,Male,38,Normal,432,1,0,Electronic accessories,9,10.3815,23.07,218.0115,4.9,0
7407,448-34-8700,B,15801488,Male,25,Member,723,1,1,Home and lifestyle,7,12.9185,36.91,271.2885,6.7,0
7408,585-11-6748,B,15619898,Male,55,Member,785,1,1,Sports and travel,3,14.52,96.8,304.92,5.3,0
7409,286-62-6248,B,15781210,Male,34,Normal,711,0,0,Fashion accessories,4,7.842,39.21,164.682,9.0,0
7410,373-73-7910,A,15738546,Female,41,Normal,530,0,1,Sports and travel,7,30.2085,86.31,634.3785,5.3,0
7411,267-62-7380,C,15809227,Male,35,Member,850,1,1,Electronic accessories,10,41.17,82.34,864.57,4.3,0
7412,333-23-2632,A,15715709,Male,43,Member,696,0,1,Health and beauty,7,3.528,10.08,74.088,4.2,0
7413,652-49-6720,C,15746065,Male,35,Member,580,1,1,Electronic accessories,1,3.0475,60.95,63.9975,5.9,0
7414,605-03-2706,A,15693468,Female,39,Normal,488,0,0,Health and beauty,3,2.37,15.8,49.77,9.5,0
7415,123-19-1176,A,15801658,Male,55,Member,580,0,1,Health and beauty,8,23.288,58.22,489.048,8.4,0
7416,704-10-4056,C,15726589,Male,39,Member,540,1,0,Health and beauty,3,9.0705,60.47,190.4805,5.6,0
7417,582-52-8065,B,15657284,Male,47,Normal,674,1,1,Fashion accessories,9,24.4395,54.31,513.2295,8.9,1
7418,541-89-9860,C,15674328,Female,40,Member,670,1,1,Fashion accessories,3,12.072,80.48,253.512,8.1,1
7419,727-17-0390,A,15601410,Female,46,Normal,744,1,1,Food and beverages,5,15.9025,63.61,333.9525,4.8,1
7420,318-68-5053,B,15631882,Male,45,Normal,688,0,0,Health and beauty,6,23.097,76.99,485.037,6.1,0
7421,490-95-0021,B,15612418,Female,38,Member,744,0,0,Food and beverages,10,16.605,33.21,348.705,6.0,0
7422,183-56-6882,C,15601045,Male,37,Member,655,0,0,Food and beverages,4,19.884,99.42,417.564,7.5,0
7423,809-46-1866,A,15685805,Female,35,Normal,673,1,0,Health and beauty,4,11.63,58.15,244.23,8.4,0
7424,148-41-7930,C,15656710,Male,40,Normal,613,0,0,Health and beauty,7,34.986,99.96,734.706,6.1,0
7425,189-17-4241,A,15769948,Male,35,Normal,737,0,1,Fashion accessories,2,8.767,87.67,184.107,7.7,0
7426,276-75-6884,A,15711219,Female,57,Normal,788,1,1,Health and beauty,3,10.3065,68.71,216.4365,8.7,1
7427,370-96-0655,C,15775238,Female,41,Normal,651,0,1,Fashion accessories,6,14.796,49.32,310.716,7.1,0
7428,280-17-4359,C,15662500,Male,32,Member,774,1,0,Health and beauty,10,45.25,90.5,950.25,8.1,0
7429,198-84-7132,B,15566894,Male,39,Member,793,0,0,Fashion accessories,9,18.2745,40.61,383.7645,7.0,0
7430,881-41-7302,C,15684211,Female,44,Normal,704,1,0,Fashion accessories,1,3.2495,64.99,68.2395,4.5,0
7431,301-11-9629,A,15641794,Male,33,Normal,698,0,1,Sports and travel,7,6.685,19.1,140.385,9.7,0
7432,851-28-6367,A,15755638,Female,43,Member,673,1,1,Sports and travel,10,7.75,15.5,162.75,8.0,1
7433,457-12-0244,C,15578865,Female,50,Member,632,1,1,Sports and travel,6,10.566,35.22,221.886,6.5,1
7434,226-34-0034,B,15618363,Male,29,Normal,659,1,1,Electronic accessories,4,2.756,13.78,57.876,9.0,0
7435,110-05-6330,C,15750874,Male,31,Normal,676,1,1,Food and beverages,6,11.829,39.43,248.409,9.4,0
7436,134-75-2619,A,15593778,Female,29,Member,779,1,0,Electronic accessories,7,6.762,19.32,142.002,6.9,1
7437,227-78-1148,B,15567339,Male,73,Normal,735,1,1,Fashion accessories,7,25.494,72.84,535.374,8.4,0
7438,394-30-3170,B,15602979,Male,29,Member,751,1,0,Sports and travel,8,35.372,88.43,742.812,4.3,0
7439,503-07-0930,C,15682048,Female,51,Member,605,1,1,Sports and travel,7,20.4365,58.39,429.1665,8.2,1
7440,349-97-8902,B,15755242,Female,46,Member,682,1,1,Food and beverages,2,5.789,57.89,121.569,8.9,0
7441,146-09-5432,A,15683560,Female,40,Member,642,1,0,Food and beverages,9,15.768,35.04,331.128,4.6,0
7442,884-80-6021,A,15604314,Female,26,Member,703,1,0,Electronic accessories,10,36.735,73.47,771.435,9.5,0
7443,262-47-2794,B,15598802,Male,30,Member,770,0,1,Home and lifestyle,8,28.744,71.86,603.624,6.2,0
7444,420-11-4919,C,15678201,Female,46,Member,548,1,1,Food and beverages,5,17.8475,71.39,374.7975,5.5,1
7445,373-09-4567,C,15603135,Female,59,Normal,634,0,0,Food and beverages,10,38.78,77.56,814.38,6.9,1
7446,816-57-2053,A,15622321,Female,32,Normal,506,1,1,Sports and travel,2,6.087,60.87,127.827,8.7,0
7447,447-15-7839,A,15807525,Male,43,Member,447,1,0,Sports and travel,10,11.12,22.24,233.52,4.2,1
7448,825-94-5922,B,15696388,Male,38,Normal,755,1,1,Sports and travel,2,2.531,25.31,53.151,7.2,0
7449,276-75-6884,A,15616029,Male,32,Normal,705,1,0,Health and beauty,3,10.3065,68.71,216.4365,8.7,0
7450,554-53-8700,C,15749472,Male,45,Member,775,1,0,Home and lifestyle,2,5.611,56.11,117.831,6.3,0
7451,485-30-8700,A,15723864,Male,47,Normal,828,1,0,Sports and travel,5,8.315,33.26,174.615,4.2,1
7452,500-02-2261,C,15654611,Female,25,Normal,736,1,0,Food and beverages,6,17.187,57.29,360.927,5.9,0
7453,214-30-2776,B,15605926,Male,70,Member,649,0,1,Electronic accessories,5,8.6225,34.49,181.0725,9.0,0
7454,152-68-2907,A,15767908,Male,38,Normal,567,0,0,Food and beverages,3,7.83,52.2,164.43,9.5,0
7455,886-77-9084,C,15605284,Male,26,Normal,688,1,1,Electronic accessories,8,28.756,71.89,603.876,5.5,0
7456,286-75-7818,B,15754578,Female,35,Normal,606,1,0,Fashion accessories,2,6.908,69.08,145.068,6.9,0
7457,751-15-6198,B,15747542,Male,52,Normal,605,1,1,Sports and travel,6,6.903,23.01,144.963,7.9,0
7458,148-41-7930,C,15723721,Male,30,Normal,543,1,0,Health and beauty,7,34.986,99.96,734.706,6.1,0
7459,595-27-4851,A,15657779,Male,18,Normal,806,1,1,Fashion accessories,7,18.998,54.28,398.958,9.3,0
7460,338-65-2210,C,15752502,Male,41,Member,615,0,1,Health and beauty,10,34.3,68.6,720.3,9.1,0
7461,182-88-2763,B,15756918,Female,38,Member,754,0,0,Food and beverages,3,11.9865,79.91,251.7165,5.0,0
7462,413-20-6708,C,15746902,Male,38,Member,793,1,0,Fashion accessories,1,2.5735,51.47,54.0435,8.5,0
7463,105-10-6182,A,15607112,Male,32,Member,606,0,1,Fashion accessories,2,2.148,21.48,45.108,6.6,0
7464,749-81-8133,A,15755731,Male,53,Normal,635,0,1,Fashion accessories,4,18.934,94.67,397.614,6.8,1
7465,509-10-0516,B,15802909,Female,56,Normal,706,1,1,Home and lifestyle,4,9.194,45.97,193.074,5.1,0
7466,273-16-6619,B,15699309,Female,38,Normal,510,1,0,Home and lifestyle,2,3.32,33.2,69.72,4.4,1
7467,457-94-0464,B,15711843,Male,40,Member,613,0,0,Electronic accessories,9,39.5415,87.87,830.3715,5.6,1
7468,811-03-8790,A,15749693,Female,32,Normal,658,1,0,Electronic accessories,10,22.74,45.48,477.54,4.8,0
7469,565-91-4567,B,15699430,Female,35,Normal,618,1,0,Health and beauty,8,4.3,10.75,90.3,6.2,0
7470,442-44-6497,C,15757617,Male,55,Member,735,1,0,Home and lifestyle,3,8.3355,55.57,175.0455,5.9,0
7471,556-72-8512,C,15628155,Female,35,Normal,410,1,1,Home and lifestyle,1,1.148,22.96,24.108,4.3,0
7472,390-17-5806,C,15640059,Male,40,Member,606,1,1,Food and beverages,1,1.921,38.42,40.341,8.6,0
7473,222-42-0244,B,15713346,Male,24,Member,794,1,1,Health and beauty,9,32.4495,72.11,681.4395,7.7,0
7474,873-51-0671,A,15596303,Female,39,Member,688,1,0,Sports and travel,7,7.693,21.98,161.553,5.1,1
7475,636-98-3364,B,15815043,Male,49,Member,645,1,0,Electronic accessories,3,3.939,26.26,82.719,6.3,0
7476,730-61-8757,B,15664204,Male,29,Member,706,1,1,Health and beauty,4,10.226,51.13,214.746,4.0,0
7477,801-88-0346,C,15647259,Male,35,Normal,643,0,0,Fashion accessories,3,11.409,76.06,239.589,9.8,0
7478,808-65-0703,C,15653857,Male,34,Normal,498,1,1,Home and lifestyle,4,7.094,35.47,148.974,6.9,0
7479,715-20-1673,B,15641004,Female,48,Normal,605,0,1,Electronic accessories,5,7.095,28.38,148.995,9.4,0
7480,781-84-8059,C,15604588,Female,38,Normal,850,0,1,Fashion accessories,7,21.259,60.74,446.439,5.0,0
7481,882-40-4577,A,15801351,Male,40,Member,583,1,0,Sports and travel,4,13.452,67.26,282.492,8.0,0
7482,233-34-0817,C,15775042,Female,23,Member,615,1,0,Electronic accessories,1,4.942,98.84,103.782,8.4,0
7483,279-62-1445,C,15588090,Female,51,Member,726,1,0,Fashion accessories,1,0.627,12.54,13.167,8.2,1
7484,560-30-5617,B,15726634,Male,47,Normal,479,1,0,Sports and travel,5,6.1925,24.77,130.0425,8.5,0
7485,635-40-6220,A,15647091,Male,19,Normal,725,0,0,Health and beauty,8,35.84,89.6,752.64,6.6,0
7486,291-21-5991,B,15614230,Female,34,Member,426,1,1,Health and beauty,5,15.3225,61.29,321.7725,7.0,0
7487,761-49-0439,B,15777045,Female,44,Member,783,1,0,Electronic accessories,8,4.84,12.1,101.64,8.6,1
7488,211-30-9270,C,15651460,Male,34,Normal,424,1,1,Health and beauty,5,4.3525,17.41,91.4025,4.9,0
7489,886-54-6089,A,15770345,Female,31,Normal,559,0,1,Home and lifestyle,6,3.429,11.43,72.009,7.7,0
7490,237-01-6122,C,15575243,Female,39,Member,764,1,1,Home and lifestyle,9,36.3555,80.79,763.4655,9.5,0
7491,662-47-5456,C,15751032,Female,37,Member,629,0,0,Fashion accessories,10,17.595,35.19,369.495,8.4,0
7492,636-17-0325,B,15695356,Male,46,Normal,722,1,0,Health and beauty,4,12.514,62.57,262.794,9.5,0
7493,853-23-2453,B,15748882,Male,29,Member,714,1,0,Health and beauty,4,15.148,75.74,318.108,7.6,0
7494,234-65-2137,C,15567431,Male,64,Normal,773,0,1,Home and lifestyle,10,47.79,95.58,1003.59,4.8,0
7495,272-27-9238,C,15641733,Female,34,Normal,671,1,0,Food and beverages,4,8.248,41.24,173.208,7.1,0
7496,859-97-6048,C,15745324,Female,39,Member,599,1,0,Electronic accessories,2,8.425,84.25,176.925,5.3,1
7497,430-02-3888,B,15756610,Female,38,Normal,657,0,0,Electronic accessories,6,13.806,46.02,289.926,7.1,1
7498,500-02-2261,C,15709861,Male,30,Normal,766,1,1,Food and beverages,6,17.187,57.29,360.927,5.9,0
7499,667-92-0055,A,15752186,Female,27,Member,562,1,0,Health and beauty,6,29.949,99.83,628.929,8.5,0
7500,730-61-8757,B,15629545,Female,41,Member,790,0,0,Health and beauty,4,10.226,51.13,214.746,4.0,0
7501,505-02-0892,B,15813503,Male,37,Member,606,1,0,Health and beauty,8,17.028,42.57,357.588,5.6,0
7502,397-25-8725,A,15759915,Female,31,Member,814,1,0,Health and beauty,9,17.829,39.62,374.409,6.8,0
7503,565-67-6697,B,15676353,Male,35,Member,598,1,1,Home and lifestyle,9,12.15,27.0,255.15,4.8,0
7504,438-01-4015,B,15753837,Male,38,Member,573,1,1,Sports and travel,4,9.898,49.49,207.858,6.6,0
7505,339-12-4827,B,15676576,Female,43,Member,646,1,0,Fashion accessories,1,3.698,73.96,77.658,5.0,0
7506,283-26-5248,C,15752622,Female,32,Member,729,0,1,Food and beverages,10,49.26,98.52,1034.46,4.5,0
7507,305-14-0245,B,15771977,Female,39,Member,730,1,0,Home and lifestyle,8,37.796,94.49,793.716,7.5,0
7508,149-15-7606,B,15785078,Male,26,Member,730,1,0,Sports and travel,9,16.794,37.32,352.674,5.1,0
7509,783-09-1637,B,15629885,Female,33,Normal,850,1,0,Sports and travel,5,16.8575,67.43,354.0075,6.3,0
7510,788-07-8452,C,15621685,Male,29,Member,769,1,0,Home and lifestyle,7,8.484,24.24,178.164,9.4,0
7511,678-79-0726,C,15578761,Female,42,Member,459,1,1,Sports and travel,9,40.7835,90.63,856.4535,5.1,1
7512,678-79-0726,C,15643671,Male,49,Member,696,1,0,Sports and travel,9,40.7835,90.63,856.4535,5.1,1
7513,700-81-1757,A,15614220,Male,22,Normal,750,0,1,Electronic accessories,5,6.5775,26.31,138.1275,8.8,0
7514,810-60-6344,C,15696539,Female,21,Normal,613,1,1,Electronic accessories,8,16.344,40.86,343.224,6.5,0
7515,189-08-9157,C,15643487,Male,39,Normal,630,0,0,Fashion accessories,9,14.2785,31.73,299.8485,5.9,1
7516,777-82-7220,B,15585768,Male,41,Member,582,0,1,Home and lifestyle,8,12.048,30.12,253.008,7.7,0
7517,831-64-0259,B,15616859,Female,43,Normal,602,1,0,Fashion accessories,5,9.9375,39.75,208.6875,9.6,1
7518,189-40-5216,C,15696175,Male,35,Normal,602,1,1,Electronic accessories,7,33.7295,96.37,708.3195,6.0,0
7519,446-47-6729,C,15803976,Female,31,Normal,694,1,0,Fashion accessories,2,9.982,99.82,209.622,6.7,0
7520,809-69-9497,A,15651713,Male,45,Normal,684,1,0,Home and lifestyle,10,22.84,45.68,479.64,5.7,0
7521,656-16-1063,B,15783752,Male,29,Normal,752,1,1,Sports and travel,3,6.963,46.42,146.223,4.4,0
7522,318-68-5053,B,15690772,Female,48,Normal,635,1,1,Health and beauty,6,23.097,76.99,485.037,6.1,0
7523,316-66-3011,A,15773503,Male,32,Member,551,1,0,Food and beverages,9,21.4335,47.63,450.1035,5.0,0
7524,560-30-5617,B,15701364,Male,30,Normal,724,1,1,Sports and travel,5,6.1925,24.77,130.0425,8.5,0
7525,559-61-5987,B,15581115,Female,39,Normal,603,0,0,Health and beauty,1,0.8875,17.75,18.6375,8.6,0
7526,848-95-6252,C,15778190,Female,28,Member,639,1,1,Home and lifestyle,1,4.3135,86.27,90.5835,7.0,0
7527,182-88-2763,B,15707681,Male,38,Member,501,0,1,Food and beverages,3,11.9865,79.91,251.7165,5.0,0
7528,809-69-9497,A,15715541,Female,42,Normal,850,1,1,Home and lifestyle,10,22.84,45.68,479.64,5.7,0
7529,783-09-1637,B,15706268,Male,51,Normal,697,1,1,Sports and travel,5,16.8575,67.43,354.0075,6.3,0
7530,569-76-2760,A,15701936,Male,28,Member,467,1,0,Sports and travel,4,4.402,22.01,92.442,6.6,1
7531,841-18-8232,B,15650864,Male,42,Normal,507,1,0,Food and beverages,1,3.56,71.2,74.76,9.2,0
7532,319-74-2561,A,15786308,Female,33,Member,730,0,0,Electronic accessories,3,14.196,94.64,298.116,5.5,0
7533,189-17-4241,A,15700772,Male,44,Normal,571,0,0,Fashion accessories,2,8.767,87.67,184.107,7.7,0
7534,689-16-9784,C,15584090,Female,40,Normal,621,0,1,Food and beverages,6,14.031,46.77,294.651,6.0,1
7535,606-80-4905,C,15604482,Male,30,Member,850,1,1,Sports and travel,6,5.745,19.15,120.645,6.8,0
7536,426-39-2418,C,15735782,Male,31,Normal,528,1,0,Electronic accessories,7,21.4935,61.41,451.3635,9.8,0
7537,593-95-4461,C,15590993,Male,37,Member,579,0,0,Home and lifestyle,1,3.743,74.86,78.603,6.9,0
7538,162-65-8559,C,15754443,Female,35,Member,443,1,0,Food and beverages,1,3.449,68.98,72.429,4.8,1
7539,603-07-0961,C,15585249,Male,42,Member,741,1,0,Electronic accessories,5,18.6975,74.79,392.6475,4.9,1
7540,440-59-5691,C,15595160,Male,35,Member,413,1,1,Health and beauty,7,13.0025,37.15,273.0525,7.7,0
7541,733-33-4967,C,15697789,Female,43,Normal,647,1,1,Electronic accessories,8,8.34,20.85,175.14,6.3,0
7542,645-44-1170,A,15752193,Male,34,Member,421,1,1,Home and lifestyle,9,26.1315,58.07,548.7615,4.3,0
7543,279-62-1445,C,15695679,Male,39,Member,776,0,0,Fashion accessories,1,0.627,12.54,13.167,8.2,0
7544,276-54-0879,B,15729975,Female,46,Normal,613,0,1,Sports and travel,4,19.548,97.74,410.508,6.4,0
7545,459-45-2396,A,15710404,Male,35,Member,569,1,1,Food and beverages,3,14.94,99.6,313.74,5.8,0
7546,214-17-6927,C,15750056,Female,29,Normal,702,1,1,Food and beverages,6,4.944,16.48,103.824,9.9,0
7547,549-84-7482,B,15664881,Male,34,Normal,702,1,0,Sports and travel,9,40.626,90.28,853.146,7.2,0
7548,435-13-4908,A,15715031,Female,28,Member,600,0,1,Fashion accessories,8,34.672,86.68,728.112,7.2,0
7549,354-39-5160,A,15603096,Male,33,Member,410,0,0,Home and lifestyle,6,10.326,34.42,216.846,9.8,1
7550,868-06-0466,A,15807595,Male,51,Member,485,1,0,Electronic accessories,9,31.311,69.58,657.531,7.8,0
7551,400-45-1220,B,15699507,Female,25,Normal,542,0,1,Health and beauty,10,6.75,13.5,141.75,4.8,0
7552,252-56-2699,A,15742238,Male,35,Normal,705,1,0,Food and beverages,10,21.595,43.19,453.495,8.2,0
7553,511-54-3087,B,15773242,Male,32,Normal,621,1,1,Sports and travel,1,4.4225,88.45,92.8725,9.5,0
7554,861-77-0145,C,15616330,Male,31,Member,595,1,0,Electronic accessories,10,40.985,81.97,860.685,9.2,0
7555,226-31-3081,C,15734311,Female,27,Normal,661,1,1,Electronic accessories,5,3.82,15.28,80.22,9.6,0
7556,291-59-1384,B,15750778,Female,60,Normal,653,1,1,Electronic accessories,1,3.015,60.3,63.315,6.0,1
7557,149-61-1929,A,15634950,Male,57,Normal,657,1,1,Sports and travel,10,32.095,64.19,673.995,6.7,1
7558,155-45-3814,C,15786617,Male,34,Member,485,1,0,Electronic accessories,8,35.42,88.55,743.82,4.7,0
7559,817-69-8206,B,15714062,Female,40,Normal,690,0,0,Electronic accessories,9,44.8785,99.73,942.4485,6.5,1
7560,366-93-0948,A,15630551,Male,33,Member,696,1,1,Electronic accessories,1,3.3175,66.35,69.6675,9.7,0
7561,574-22-5561,C,15771873,Female,37,Member,776,1,0,Fashion accessories,10,41.315,82.63,867.615,7.9,0
7562,730-61-8757,B,15622527,Female,55,Member,581,1,1,Health and beauty,4,10.226,51.13,214.746,4.0,0
7563,210-67-5886,C,15657163,Male,42,Member,623,1,0,Health and beauty,3,14.7315,98.21,309.3615,7.8,0
7564,191-10-6171,B,15628205,Female,34,Normal,571,0,1,Fashion accessories,7,13.867,39.62,291.207,7.5,0
7565,286-62-6248,B,15665521,Male,18,Normal,642,0,1,Fashion accessories,4,7.842,39.21,164.682,9.0,0
7566,608-27-6295,B,15808182,Female,36,Member,478,1,0,Electronic accessories,6,15.867,52.89,333.207,9.8,0
7567,857-16-3520,A,15805676,Male,29,Member,515,1,0,Fashion accessories,7,25.011,71.46,525.231,4.5,0
7568,268-27-6179,B,15779659,Female,28,Member,625,0,0,Fashion accessories,8,22.588,56.47,474.348,7.3,0
7569,856-66-2701,A,15573319,Female,35,Member,493,0,0,Home and lifestyle,3,7.995,53.3,167.895,7.5,0
7570,826-58-8051,B,15609735,Male,51,Normal,533,0,0,Home and lifestyle,4,12.438,62.19,261.198,4.3,1
7571,320-32-8842,C,15750099,Female,36,Member,731,0,0,Food and beverages,1,1.131,22.62,23.751,6.4,0
7572,746-19-0921,C,15814846,Male,52,Normal,691,1,0,Food and beverages,1,1.079,21.58,22.659,7.2,1
7573,377-79-7592,C,15806922,Female,41,Member,674,1,1,Electronic accessories,9,20.178,44.84,423.738,7.5,0
7574,633-09-3463,C,15784000,Female,34,Normal,715,0,0,Electronic accessories,3,7.1475,47.65,150.0975,9.5,1
7575,834-25-9262,C,15659949,Male,31,Normal,850,1,0,Fashion accessories,4,16.336,81.68,343.056,9.1,0
7576,130-98-8941,C,15799720,Male,43,Normal,569,0,1,Fashion accessories,7,22.491,64.26,472.311,5.7,0
7577,450-28-2866,C,15781127,Female,33,Member,663,1,1,Food and beverages,5,4.36,17.44,91.56,8.1,0
7578,744-82-9138,C,15722632,Male,50,Normal,716,1,1,Fashion accessories,2,8.613,86.13,180.873,8.2,1
7579,289-15-7034,A,15654463,Male,34,Member,841,1,0,Sports and travel,4,16.466,82.33,345.786,7.5,0
7580,329-62-1586,A,15680611,Male,67,Normal,663,1,1,Food and beverages,3,8.2005,54.67,172.2105,8.6,0
7581,632-32-4574,B,15763460,Male,33,Normal,680,1,0,Sports and travel,8,30.368,75.92,637.728,5.5,0
7582,172-42-8274,B,15602084,Female,42,Normal,663,1,1,Electronic accessories,2,3.827,38.27,80.367,5.8,0
7583,414-12-7047,B,15623525,Male,31,Normal,564,1,1,Food and beverages,8,7.916,19.79,166.236,8.7,0
7584,699-01-4164,C,15565706,Male,35,Normal,612,1,1,Health and beauty,4,8.3,41.5,174.3,8.2,1
7585,612-36-5536,A,15726796,Male,38,Member,844,1,1,Food and beverages,8,32.384,80.96,680.064,7.4,0
7586,827-77-7633,A,15697283,Male,23,Normal,578,1,0,Sports and travel,9,44.1405,98.09,926.9505,9.3,0
7587,731-14-2199,A,15675926,Male,34,Member,655,1,0,Home and lifestyle,10,17.77,35.54,373.17,7.0,1
7588,182-69-8360,B,15745266,Male,55,Normal,434,0,1,Electronic accessories,4,4.73,23.65,99.33,4.0,1
7589,634-97-8956,A,15575417,Male,37,Normal,849,1,1,Food and beverages,3,4.935,32.9,103.635,9.1,0
7590,881-41-7302,C,15655213,Female,51,Normal,591,1,1,Fashion accessories,1,3.2495,64.99,68.2395,4.5,1
7591,343-75-9322,B,15808389,Female,79,Member,617,1,1,Sports and travel,8,4.74,11.85,99.54,4.1,0
7592,394-41-0748,C,15778395,Male,34,Member,762,1,0,Fashion accessories,9,24.3315,54.07,510.9615,9.5,1
7593,254-31-0042,A,15583303,Female,29,Member,593,1,0,Electronic accessories,9,9.675,21.5,203.175,7.8,0
7594,182-69-8360,B,15808831,Male,29,Normal,669,1,1,Electronic accessories,4,4.73,23.65,99.33,4.0,0
7595,640-48-5028,B,15754113,Female,35,Member,588,1,1,Home and lifestyle,9,39.7755,88.39,835.2855,6.3,0
7596,669-54-1719,B,15645103,Male,25,Member,812,1,0,Electronic accessories,6,5.679,18.93,119.259,8.1,0
7597,500-02-2261,C,15808971,Female,57,Normal,693,1,1,Food and beverages,6,17.187,57.29,360.927,5.9,0
